Company,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
tensorflow,1.7297297297297298,1.6428571428571428,1.4954128440366974,1.576,1.7941176470588236,1.9900000000000002,1.7627118644067798,2.69811320754717,1.6875,1.8823529411764706,1.7128712871287128,2.92,2.085106382978723,1.8120300751879699,1.8666666666666667
rust-lang,1.6081081081081081,2.1938775510204085,3.146788990825688,2.7279999999999998,3.2058823529411766,2.44,2.6779661016949152,4.056603773584905,3.0625,3.4705882352941178,3.2277227722772275,3.4,2.723404255319149,2.2180451127819545,2.4
openvinotoolkit,1.6081081081081081,1.8265306122448979,1.4954128440366974,1.216,1.088235294117647,2.08,1.6864406779661016,1.6792452830188678,1.6875,1.6176470588235294,1.7128712871287128,1.24,1.5744680851063828,1.2030075187969924,1.2666666666666666
DataDog,1.2432432432432432,1.3673469387755102,1.908256880733945,1.1440000000000001,1.3529411764705883,1.63,1.6864406779661016,1.7641509433962264,1.1875,1.7941176470588236,1.3564356435643563,1.72,1.5106382978723403,1.8120300751879699,1.4666666666666668
home-assistant,4.283783783783784,4.948979591836736,3.146788990825688,2.872,3.911764705882353,3.52,2.6779661016949152,3.292452830188679,2.75,4.529411764705882,3.1386138613861383,3.6399999999999997,3.4255319148936167,3.3684210526315788,3.8
matplotlib,1.304054054054054,1.5510204081632653,1.4954128440366974,1.432,1.4411764705882353,1.9,1.5338983050847457,2.0188679245283017,1.3125,2.323529411764706,1.3564356435643563,2.44,1.3191489361702127,1.8796992481203008,1.2666666666666666
envoyproxy,2.1554054054054053,1.7346938775510203,2.5688073394495414,1.576,1.6176470588235294,1.4500000000000002,1.6864406779661016,2.1037735849056602,1.875,2.411764705882353,1.4455445544554455,1.3599999999999999,2.0212765957446805,1.8120300751879699,1.6
godotengine,2.885135135135135,2.4693877551020407,2.6513761467889907,2.44,2.764705882352941,3.25,3.8220338983050848,3.8867924528301883,2.375,4.088235294117648,3.584158415841584,4.4799999999999995,3.4255319148936167,2.962406015037594,2.533333333333333
aws,2.4594594594594597,2.7448979591836737,2.3211009174311927,2.44,2.1470588235294117,2.62,3.3644067796610173,3.292452830188679,1.9375,3.2941176470588234,2.1584158415841586,2.44,2.4680851063829787,2.6917293233082704,1.9333333333333333
NixOS,7.020270270270271,5.86734693877551,7.935779816513762,6.183999999999999,6.8235294117647065,7.66,6.110169491525424,8.132075471698112,6.25,6.73529411764706,6.881188118811881,10.0,7.76595744680851,5.872180451127819,7.666666666666667
newrelic,2.3378378378378377,2.6530612244897958,3.0642201834862384,2.512,2.058823529411765,2.17,2.0677966101694913,2.5283018867924527,2.0625,2.9411764705882355,2.9603960396039604,3.1599999999999997,2.085106382978723,2.421052631578947,2.466666666666667
huggingface,2.4594594594594597,2.928571428571429,6.779816513761468,3.376,4.970588235294119,3.88,3.211864406779661,3.632075471698113,3.25,8.852941176470589,3.495049504950495,4.72,3.0425531914893615,4.315789473684211,3.666666666666667
denoland,1.1824324324324325,1.3673469387755102,1.908256880733945,1.6480000000000001,1.5294117647058822,1.9,1.6101694915254239,1.7641509433962264,1.6875,1.7058823529411766,1.0891089108910892,1.48,1.4468085106382977,1.5413533834586466,2.1333333333333333
symfony,2.52027027027027,3.0204081632653064,2.5688073394495414,2.008,1.9705882352941178,2.35,2.7542372881355934,1.7641509433962264,1.9375,3.0294117647058822,1.7128712871287128,4.24,1.6382978723404253,2.1503759398496243,1.8
containers,1.7297297297297298,1.2755102040816326,2.4036697247706424,1.432,1.5294117647058822,2.35,1.152542372881356,1.849056603773585,1.5,1.9705882352941178,1.6237623762376239,1.48,1.8936170212765957,1.6090225563909772,1.2
xbmc,1.2432432432432432,1.0,1.1651376146788992,1.072,1.088235294117647,1.1800000000000002,1.0,1.0,1.375,1.2647058823529411,1.0,1.12,1.0638297872340425,1.4060150375939848,1.3333333333333335
airbytehq,2.52027027027027,2.6530612244897958,3.3119266055045875,3.5919999999999996,3.823529411764706,2.71,3.4406779661016946,3.8867924528301883,3.4375,5.411764705882353,4.3861386138613865,2.92,1.8297872340425532,2.015037593984962,2.6
kubernetes,1.1216216216216215,2.1020408163265305,1.2477064220183487,1.3599999999999999,1.1764705882352942,2.17,1.228813559322034,1.6792452830188678,1.3125,1.6176470588235294,1.5346534653465347,1.24,1.2553191489361701,1.6090225563909772,1.1333333333333333
tgstation,2.1554054054054053,1.4591836734693877,2.3211009174311927,2.2239999999999998,2.411764705882353,1.81,2.1440677966101696,2.358490566037736,1.8125,2.764705882352941,1.891089108910891,1.6,1.6382978723404253,1.2706766917293233,2.1333333333333333
gitpod-io,1.1824324324324325,1.183673469387755,1.5779816513761469,1.1440000000000001,1.5294117647058822,1.1800000000000002,1.0,1.0849056603773586,1.125,1.3529411764705883,1.0891089108910892,1.0,1.2553191489361701,1.2706766917293233,1.0666666666666667
